,state,date,Unnamed: 0.1.1,zipcode,temperature,precip,humidity,visibility,pressure,cloudcover,heatindex,dewpoint,windchill,windgust,feelslike,mintemp,maxtemp,avgtemp,totalsnow,sunhour
2012,Mississippi,2021-01-01,2210.4285714285716,39151.42857142857,18.0,4.671428571428572,80.42857142857143,9.857142857142858,1012.0,45.857142857142854,16.0,12.0,15.142857142857142,28.857142857142858,15.142857142857142,11.714285714285714,18.0,16.0,0.0,7.500000000000001
1953,Minnesota,2021-01-01,2249.0,55442.142857142855,-4.285714285714286,0.028571428571428574,89.71428571428571,9.428571428571429,1022.1428571428571,17.0,-8.428571428571429,-10.142857142857142,-12.142857142857142,13.285714285714286,-12.142857142857142,-11.285714285714286,-4.285714285714286,-7.714285714285714,0.0,7.92857142857143
1894,Michigan,2021-01-01,2249.1111111111113,48596.18518518518,-0.4074074074074074,13.93333333333333,86.66666666666667,8.333333333333334,1023.2222222222222,51.333333333333336,-1.7777777777777777,-3.4074074074074074,-5.888888888888889,22.037037037037038,-5.888888888888889,-5.185185185185185,-0.4074074074074074,-1.5555555555555556,0.04814814814814815,6.08518518518518
1835,Maryland,2021-01-01,2193.103448275862,21021.58620689655,2.3448275862068964,16.141379310344828,83.37931034482759,8.482758620689655,1028.8620689655172,79.3103448275862,1.8620689655172413,-0.2413793103448276,-1.0344827586206897,15.206896551724139,-1.0344827586206897,-2.310344827586207,2.3448275862068964,1.7241379310344827,0.0,3.6172413793103444
1776,Louisiana,2021-01-01,2170.266666666667,70660.73333333334,15.866666666666667,4.333333333333333,76.33333333333333,9.933333333333334,1012.5333333333333,42.2,14.133333333333333,10.133333333333333,13.133333333333333,25.133333333333333,13.133333333333333,11.733333333333333,15.866666666666667,14.133333333333333,0.0,7.173333333333333
1717,Kentucky,2021-01-01,2105.0,41054.333333333336,13.88888888888889,15.599999999999994,91.88888888888889,8.666666666666666,1015.5555555555555,84.33333333333333,7.111111111111111,5.777777777777778,3.888888888888889,29.0,3.888888888888889,-0.5555555555555556,13.88888888888889,8.333333333333334,0.0,3.8222222222222237
1658,Kansas,2021-01-01,2218.0,66616.6,-0.4,26.8,87.0,6.0,1015.8,78.0,-1.6,-3.8,-7.6,35.2,-7.6,-3.0,-0.4,-1.4,4.44,3.6400000000000006
1599,Iowa,2021-01-01,2270.2,50824.0,-3.6,0.4800000000000001,90.2,8.6,1020.8,60.4,-7.0,-8.4,-12.2,21.4,-12.2,-10.0,-3.6,-6.4,0.24000000000000005,4.459999999999999
1540,Indiana,2021-01-01,2158.133333333333,46863.666666666664,4.866666666666666,11.993333333333332,90.66666666666667,7.8,1017.2,78.6,1.6,0.4,-2.8666666666666667,29.4,-2.8666666666666667,-2.3333333333333335,4.866666666666666,2.066666666666667,0.0,3.833333333333334
1481,Illinois,2021-01-01,2135.9473684210525,60586.31578947369,0.6842105263157895,9.68421052631579,92.57894736842105,8.157894736842104,1018.3157894736842,70.78947368421052,-1.5789473684210527,-2.3157894736842106,-6.105263157894737,27.157894736842106,-6.105263157894737,-6.157894736842105,0.6842105263157895,-0.7894736842105263,0.18947368421052632,3.8894736842105275
1422,Idaho,2021-01-01,2112.4,83553.0,-0.4,0.12000000000000002,86.4,9.0,1027.6,70.8,-3.0,-5.0,-6.2,16.0,-6.2,-5.2,-0.4,-2.6,0.1,7.26
1363,Hawaii,2021-01-01,2158.0,96764.4,24.2,1.2399999999999998,74.8,10.0,1019.8,50.6,25.0,18.4,23.0,39.2,25.0,21.0,24.2,23.6,0.0,7.82
2662,New York,2021-01-01,2302.448275862069,12173.310344827587,3.0,1.6344827586206894,73.48275862068965,9.620689655172415,1029.551724137931,41.172413793103445,1.2758620689655173,-2.9655172413793105,-1.2413793103448276,12.448275862068966,-1.2413793103448276,-1.103448275862069,3.0,1.6206896551724137,0.03793103448275863,8.020689655172406
3843,Wyoming,2021-01-01,2495.5,82318.5,0.0,0.05,68.5,10.0,1023.0,12.5,-4.0,-10.0,-9.0,24.5,-9.0,-7.5,0.0,-4.0,0.0,8.7
59,Arizona,2021-01-01,2328.3333333333335,85389.73333333334,15.133333333333333,0.013333333333333334,33.8,10.0,1016.4,9.6,10.4,-5.133333333333334,9.533333333333333,12.133333333333333,9.533333333333333,6.533333333333333,15.133333333333333,10.666666666666666,0.013333333333333334,8.699999999999996
2603,New Mexico,2021-01-01,2279.0,87640.0,3.0,0.0,42.333333333333336,10.0,1018.6666666666666,56.0,-1.0,-12.333333333333334,-2.6666666666666665,10.333333333333334,-2.6666666666666665,-4.0,3.0,0.0,0.0,7.033333333333334
3608,Virginia,2021-01-02,3051.785714285714,22365.85714285714,13.857142857142858,3.130952380952381,86.02380952380952,7.833333333333333,1015.1904761904761,61.38095238095238,10.142857142857142,8.30952380952381,8.880952380952381,18.333333333333332,8.880952380952381,-0.19047619047619047,13.857142857142858,12.261904761904763,0.0,6.704761904761901
3549,Utah,2021-01-02,3198.6,84216.8,3.2,0.02,66.4,10.0,1026.6,18.2,-1.2,-7.0,-3.2,9.2,-3.2,-5.6,3.2,-0.2,0.02,8.360000000000001
1482,Illinois,2021-01-02,2855.9473684210525,60586.31578947369,0.15789473684210525,1.8052631578947362,93.0,7.315789473684211,1018.0,64.73684210526316,-1.631578947368421,-2.473684210526316,-4.2631578947368425,13.31578947368421,-4.2631578947368425,-4.105263157894737,0.15789473684210525,-1.6842105263157894,0.05789473684210527,6.2
1777,Louisiana,2021-01-02,2890.266666666667,70660.73333333334,12.2,0.006666666666666667,78.93333333333334,9.866666666666667,1019.2666666666667,42.53333333333333,10.133333333333333,6.733333333333333,9.0,15.2,9.0,8.133333333333333,12.2,10.6,0.0,6.646666666666665
2899,Oregon,2021-01-02,3067.0,97314.2,9.2,5.08,87.0,8.0,1015.6,92.0,7.4,5.6,5.0,27.0,5.0,4.6,9.2,8.0,0.0,3.7
475,California,2021-01-02,2887.214285714286,92808.41071428571,16.75,0.11964285714285715,50.285714285714285,9.767857142857142,1023.3392857142857,35.607142857142854,13.267857142857142,2.3392857142857144,13.142857142857142,6.035714285714286,13.142857142857142,10.125,16.75,13.910714285714286,0.0,7.335714285714291
3785,Wisconsin,2021-01-02,3158.0,53476.5,-1.5,0.8666666666666667,89.83333333333333,8.5,1019.0,36.833333333333336,-4.833333333333333,-6.166666666666667,-7.833333333333333,13.0,-7.833333333333333,-8.0,-1.5,-4.666666666666667,0.7333333333333334,7.816666666666667
3490,Texas,2021-01-02,3154.5,76927.36538461539,11.096153846153847,0.0019230769230769232,62.57692307692308,10.0,1021.4807692307693,29.51923076923077,7.019230769230769,0.0,4.711538461538462,17.21153846153846,4.711538461538462,3.8653846153846154,11.096153846153847,7.5,0.0,7.923076923076933
1718,Kentucky,2021-01-02,2825.0,41054.333333333336,8.444444444444445,0.5444444444444443,88.77777777777777,9.555555555555555,1015.5555555555555,87.77777777777777,7.888888888888889,5.777777777777778,6.111111111111111,16.0,6.111111111111111,6.666666666666667,8.444444444444445,7.666666666666667,0.0,3.6444444444444457
2958,Pennsylvania,2021-01-02,2991.864864864865,18037.324324324323,9.594594594594595,7.1702702702702705,87.83783783783784,8.567567567567568,1013.972972972973,65.67567567567568,6.324324324324325,4.621621621621622,3.6486486486486487,24.783783783783782,3.6486486486486487,-1.5405405405405406,9.594594594594595,8.162162162162161,0.0,5.821621621621621
416,Arkansas,2021-01-02,2438.4375,72353.125,5.375,0.9687499999999998,90.625,7.75,1018.25,92.6875,4.5625,3.1875,3.1875,10.0,3.1875,3.75,5.375,4.6875,0.21875,3.700000000000001
3431,Tennessee,2021-01-02,3029.8571428571427,37583.892857142855,11.0,1.0821428571428573,85.53571428571429,8.285714285714286,1016.3928571428571,72.82142857142857,9.178571428571429,6.821428571428571,8.321428571428571,10.107142857142858,8.321428571428571,7.285714285714286,11.0,9.428571428571429,0.0,5.049999999999996
3667,Washington,2021-01-02,3073.0666666666666,98584.26666666666,8.066666666666666,14.253333333333336,86.2,8.0,1010.0,90.53333333333333,6.8,4.933333333333334,3.8,34.8,3.8,2.6666666666666665,8.066666666666666,7.2,0.46,4.126666666666666
1541,Indiana,2021-01-02,2878.133333333333,46863.666666666664,3.6666666666666665,1.7999999999999998,93.6,6.8,1015.8,90.93333333333334,2.8666666666666667,2.2,0.3333333333333333,16.066666666666666,0.3333333333333333,-0.6666666666666666,3.6666666666666665,2.8666666666666667,0.0,3.8266666666666675
2013,Mississippi,2021-01-02,2930.4285714285716,39151.42857142857,11.571428571428571,0.7571428571428571,84.28571428571429,8.428571428571429,1017.7142857142857,62.0,9.714285714285714,7.0,9.0,10.857142857142858,9.0,7.285714285714286,11.571428571428571,10.0,0.0,4.499999999999999
3372,South Dakota,2021-01-02,3107.5,57403.5,2.0,0.0,69.5,10.0,1015.5,15.5,-3.0,-7.5,-6.5,22.0,-6.5,-5.0,2.0,-2.0,0.0,8.7
2072,Missouri,2021-01-02,2924.5454545454545,64067.90909090909,0.8181818181818182,0.8090909090909091,93.0909090909091,6.181818181818182,1018.9090909090909,88.81818181818181,-0.45454545454545453,-1.5454545454545454,-3.090909090909091,12.090909090909092,-3.090909090909091,-2.8181818181818183,0.8181818181818182,-0.2727272727272727,0.29090909090909095,3.736363636363637
1659,Kansas,2021-01-02,2938.0,66616.6,-0.6,0.0,91.0,8.4,1020.6,80.4,-3.2,-3.8,-5.4,11.6,-5.4,-6.0,-0.6,-2.2,0.0,3.6400000000000006
1,Alabama,2021-01-02,2363.818181818182,35767.5,14.318181818181818,3.9999999999999987,82.63636363636364,8.681818181818182,1016.8636363636364,53.5,11.727272727272727,9.0,11.636363636363637,9.090909090909092,11.636363636363637,9.636363636363637,14.318181818181818,12.454545454545455,0.0,6.554545454545454
1008,Georgia,2021-01-02,2842.8064516129034,30543.870967741936,17.06451612903226,9.838709677419352,84.38709677419355,8.35483870967742,1016.0322580645161,60.483870967741936,15.451612903225806,12.67741935483871,15.290322580645162,11.870967741935484,15.290322580645162,13.0,17.06451612903226,15.096774193548388,0.0,7.3225806451612865
1600,Iowa,2021-01-02,2990.2,50824.0,-2.0,0.0,86.2,10.0,1020.2,47.2,-6.0,-8.0,-9.0,13.8,-9.0,-8.8,-2.0,-5.0,0.0,6.92
2249,Nevada,2021-01-02,2945.25,89162.375,9.5,0.0,53.375,10.0,1023.25,21.875,4.5,-5.375,3.625,6.5,3.625,-0.75,9.5,5.0,0.0,8.700000000000001
2840,Oklahoma,2021-01-02,3033.25,73675.75,4.5,0.05,78.0,10.0,1020.75,54.25,1.25,-2.25,-1.75,15.5,-1.75,-1.25,4.5,1.75,0.0,5.7749999999999995
3726,West Virginia,2021-01-02,3207.5,25722.25,9.0,1.375,90.375,8.375,1015.5,76.625,7.5,6.25,5.5,17.25,5.5,3.375,9.0,7.625,0.0,4.487500000000001
2604,New Mexico,2021-01-02,2999.0,87640.0,5.666666666666667,0.0,49.0,10.0,1023.0,10.666666666666666,0.6666666666666666,-10.0,-3.0,20.333333333333332,-3.0,-4.0,5.666666666666667,1.0,0.0,8.166666666666666
534,Colorado,2021-01-02,2232.7083333333335,80328.75,5.25,0.1291666666666667,50.791666666666664,10.0,1020.7083333333334,22.75,0.375,-9.541666666666666,-1.875,13.916666666666666,-1.875,-3.4583333333333335,5.25,1.0,0.004166666666666667,7.849999999999999
1895,Michigan,2021-01-02,2969.1111111111113,48596.18518518518,0.7407407407407407,7.774074074074075,94.70370370370371,6.814814814814815,1015.6296296296297,65.37037037037037,-0.6666666666666666,-0.9629629629629629,-3.3703703703703702,14.962962962962964,-3.3703703703703702,-5.407407407407407,0.7407407407407407,-0.14814814814814814,0.5370370370370371,6.096296296296291
2722,North Carolina,2021-01-02,2973.7,27991.6,18.925,13.360000000000003,89.4,8.425,1015.4,75.225,15.95,14.725,15.625,21.1,15.625,7.325,18.925,17.35,0.0,5.904999999999993
593,Delaware,2021-01-02,2476.1428571428573,19852.714285714286,12.571428571428571,7.614285714285714,84.71428571428571,9.0,1014.5714285714286,62.714285714285715,9.428571428571429,7.428571428571429,7.142857142857143,34.142857142857146,7.142857142857143,0.0,12.571428571428571,11.571428571428571,0.0,6.0
2663,New York,2021-01-02,3022.448275862069,12173.310344827587,8.793103448275861,13.568965517241379,86.41379310344827,8.275862068965518,1012.8275862068965,75.06896551724138,5.482758620689655,3.5172413793103448,2.689655172413793,26.689655172413794,2.689655172413793,-0.4482758620689655,8.793103448275861,6.862068965517241,0.006896551724137932,4.210344827586207
1364,Hawaii,2021-01-02,2878.0,96764.4,24.4,1.08,75.2,10.0,1020.0,48.6,25.2,18.4,23.0,33.8,25.2,21.2,24.4,23.4,0.0,6.44
3844,Wyoming,2021-01-02,3215.5,82318.5,1.5,0.0,59.5,10.0,1017.5,5.0,-3.5,-10.5,-10.5,49.0,-10.5,-6.5,1.5,-2.0,0.0,8.7
2131,Montana,2021-01-02,2989.0,59542.666666666664,3.3333333333333335,0.5,69.66666666666667,8.666666666666666,1015.3333333333334,50.666666666666664,-1.6666666666666667,-7.0,-4.666666666666667,21.333333333333332,-4.666666666666667,-4.333333333333333,3.3333333333333335,-0.6666666666666666,0.39999999999999997,5.666666666666667
1954,Minnesota,2021-01-02,2969.0,55442.142857142855,-2.4285714285714284,0.0,93.0,6.857142857142857,1017.8571428571429,29.714285714285715,-6.857142857142857,-7.714285714285714,-10.714285714285714,14.857142857142858,-10.714285714285714,-9.714285714285714,-2.4285714285714284,-6.0,0.0,7.92857142857143
2190,Nebraska,2021-01-02,2882.0,68247.0,-0.6666666666666666,0.0,89.33333333333333,10.0,1020.0,31.666666666666668,-5.666666666666667,-7.0,-8.666666666666666,13.333333333333334,-8.666666666666666,-8.666666666666666,-0.6666666666666666,-4.666666666666667,0.0,7.5666666666666655
2781,Ohio,2021-01-02,3012.1724137931033,44421.0,5.482758620689655,1.5482758620689656,92.27586206896552,7.620689655172414,1014.4827586206897,93.13793103448276,4.448275862068965,3.689655172413793,1.8275862068965518,21.275862068965516,1.8275862068965518,0.2413793103448276,5.482758620689655,4.482758620689655,0.0,3.5793103448275834
3017,South Carolina,2021-01-02,2989.875,29532.041666666668,19.208333333333332,18.241666666666664,89.25,8.833333333333334,1016.0833333333334,72.95833333333333,17.666666666666668,15.958333333333334,17.375,24.291666666666668,17.375,14.25,19.208333333333332,18.0,0.0,5.591666666666664
1836,Maryland,2021-01-02,2913.103448275862,21021.58620689655,12.827586206896552,3.382758620689655,84.51724137931035,8.724137931034482,1015.0,58.310344827586206,8.89655172413793,6.862068965517241,6.9655172413793105,24.137931034482758,6.9655172413793105,-1.103448275862069,12.827586206896552,10.96551724137931,0.0,7.4551724137930995
60,Arizona,2021-01-02,3048.3333333333335,85389.73333333334,15.133333333333333,0.0,34.8,10.0,1023.0,15.266666666666667,11.0,-3.8666666666666667,10.6,6.666666666666667,10.6,7.2,15.133333333333333,11.266666666666667,0.0,7.73333333333333
652,Florida,2021-01-02,2553.8086124401916,33402.033492822964,24.56937799043062,3.1765550239234486,79.94736842105263,9.641148325358852,1019.1722488038278,49.72248803827751,23.497607655502392,18.5311004784689,22.138755980861244,29.05263157894737,23.267942583732058,20.339712918660286,24.56937799043062,22.588516746411482,0.0,6.640191387559811
1423,Idaho,2021-01-02,2832.4,83553.0,1.8,2.42,82.8,7.4,1024.4,67.0,-1.4,-4.2,-4.4,19.6,-4.4,-3.8,1.8,-0.8,2.0599999999999996,5.880000000000001
3609,Virginia,2021-01-03,3771.785714285714,22365.85714285714,7.357142857142857,20.807142857142857,90.9047619047619,7.142857142857143,1014.047619047619,85.42857142857143,6.238095238095238,4.833333333333333,4.523809523809524,13.095238095238095,4.523809523809524,5.023809523809524,7.357142857142857,6.309523809523809,0.0,3.7285714285714264
2250,Nevada,2021-01-03,3665.25,89162.375,9.875,0.025,52.875,10.0,1022.0,18.625,4.875,-5.0,4.375,6.875,4.375,-0.25,9.875,5.875,0.0,8.700000000000001
1896,Michigan,2021-01-03,3689.1111111111113,48596.18518518518,0.7407407407407407,6.214814814814815,96.85185185185185,4.37037037037037,1014.074074074074,96.14814814814815,0.0,-0.4074074074074074,-2.7777777777777777,11.814814814814815,-2.7777777777777777,-2.5185185185185186,0.7407407407407407,0.14814814814814814,4.992592592592593,3.529629629629633
535,Colorado,2021-01-03,2772.9583333333335,80328.75,4.5,0.03333333333333333,46.666666666666664,10.0,1019.25,18.041666666666668,0.08333333333333333,-10.166666666666666,-2.7916666666666665,19.166666666666668,-2.7916666666666665,-3.5,4.5,0.9166666666666666,0.0,7.849999999999998
1955,Minnesota,2021-01-03,3689.0,55442.142857142855,-2.4285714285714284,0.0,91.57142857142857,9.428571428571429,1012.8571428571429,17.571428571428573,-5.714285714285714,-6.857142857142857,-10.0,18.857142857142858,-10.0,-7.857142857142857,-2.4285714285714284,-5.285714285714286,0.0,8.700000000000001
2723,North Carolina,2021-01-03,3693.7,27991.6,14.55,35.0225,87.775,8.15,1011.825,76.4,13.075,11.0,12.3,18.25,12.3,10.575,14.55,13.575,0.0,4.994999999999995
3550,Utah,2021-01-03,3918.6,84216.8,4.4,0.8,69.4,9.0,1024.6,41.2,0.4,-5.0,-2.0,11.6,-2.0,-3.2,4.4,1.4,0.6599999999999999,6.659999999999999
653,Florida,2021-01-03,3146.5215311004786,33402.033492822964,21.870813397129186,1.0052631578947362,77.0909090909091,9.401913875598087,1017.4258373205741,52.961722488038276,20.91866028708134,15.966507177033494,20.129186602870814,24.827751196172247,20.641148325358852,17.88995215311005,21.870813397129186,20.483253588516746,0.0,5.8521531100478414
1660,Kansas,2021-01-03,3658.0,66616.6,1.4,0.0,98.0,5.0,1015.6,79.0,-0.8,-1.2,-5.4,20.2,-5.4,-3.6,1.4,-0.4,0.0,4.28
476,California,2021-01-03,3607.214285714286,92808.41071428571,16.017857142857142,0.35357142857142865,62.30357142857143,9.964285714285714,1022.4107142857143,19.571428571428573,12.839285714285714,5.410714285714286,12.75,5.625,12.75,9.857142857142858,16.017857142857142,13.392857142857142,0.0,8.516071428571445
3491,Texas,2021-01-03,3874.5,76927.36538461539,13.76923076923077,0.0,55.75,10.0,1018.3846153846154,6.4423076923076925,9.25,0.40384615384615385,7.288461538461538,20.46153846153846,7.288461538461538,5.6923076923076925,13.76923076923077,9.942307692307692,0.0,8.700000000000015
594,Delaware,2021-01-03,3093.4285714285716,19852.714285714286,6.714285714285714,18.8,88.57142857142857,7.714285714285714,1014.4285714285714,81.57142857142857,5.428571428571429,3.7142857142857144,2.5714285714285716,25.142857142857142,2.5714285714285716,3.5714285714285716,6.714285714285714,5.714285714285714,0.0,3.5
3018,South Carolina,2021-01-03,3709.875,29532.041666666668,16.583333333333332,17.937499999999996,79.70833333333333,8.625,1012.7083333333334,48.0,15.0,11.458333333333334,14.25,25.666666666666668,14.25,10.875,16.583333333333332,15.208333333333334,0.0,7.4708333333333306
3845,Wyoming,2021-01-03,3935.5,82318.5,2.5,0.0,61.5,10.0,1016.5,16.0,-2.0,-9.0,-10.0,64.5,-10.0,-6.0,2.5,-1.0,0.0,8.7
3432,Tennessee,2021-01-03,3749.8571428571427,37583.892857142855,7.464285714285714,2.4750000000000005,82.0,9.071428571428571,1016.1785714285714,66.21428571428571,6.071428571428571,3.357142857142857,4.107142857142857,14.464285714285714,4.107142857142857,3.0714285714285716,7.464285714285714,6.178571428571429,0.0,4.88928571428571
2191,Nebraska,2021-01-03,3602.0,68247.0,-0.3333333333333333,0.0,94.33333333333333,5.666666666666667,1013.6666666666666,43.666666666666664,-4.0,-4.666666666666667,-7.666666666666667,15.333333333333334,-7.666666666666667,-6.333333333333333,-0.3333333333333333,-3.6666666666666665,0.0,4.733333333333333
417,Arkansas,2021-01-03,3068.5625,72353.125,9.75,0.0625,79.125,9.6875,1017.875,14.25,4.3125,0.25,2.5625,11.625,2.5625,-0.4375,9.75,5.1875,0.0,8.381250000000001
1719,Kentucky,2021-01-03,3545.0,41054.333333333336,5.777777777777778,2.844444444444445,88.22222222222223,7.444444444444445,1014.6666666666666,94.22222222222223,4.888888888888889,3.3333333333333335,2.6666666666666665,15.333333333333334,2.6666666666666665,3.111111111111111,5.777777777777778,5.0,0.1111111111111111,3.8222222222222237
2,Alabama,2021-01-03,2953.090909090909,35767.5,10.318181818181818,1.0863636363636364,74.72727272727273,9.863636363636363,1018.1818181818181,36.04545454545455,7.2272727272727275,2.772727272727273,5.318181818181818,15.863636363636363,5.318181818181818,5.0,10.318181818181818,7.318181818181818,0.0,8.32272727272727
1837,Maryland,2021-01-03,3633.103448275862,21021.58620689655,5.379310344827586,20.4103448275862,90.17241379310344,7.241379310344827,1014.6896551724138,82.89655172413794,4.827586206896552,3.3448275862068964,2.1724137931034484,16.724137931034484,2.1724137931034484,2.6551724137931036,5.379310344827586,4.586206896551724,0.0,3.5068965517241377
3373,South Dakota,2021-01-03,3827.5,57403.5,2.5,0.0,72.0,10.0,1011.5,14.5,-1.5,-6.0,-5.0,22.0,-5.0,-4.0,2.5,-1.0,0.0,8.7
2014,Mississippi,2021-01-03,3650.4285714285716,39151.42857142857,11.857142857142858,0.08571428571428573,75.42857142857143,9.571428571428571,1019.7142857142857,15.142857142857142,7.0,2.4285714285714284,5.0,14.142857142857142,5.0,3.0,11.857142857142858,7.857142857142857,0.0,8.700000000000001
1778,Louisiana,2021-01-03,3610.266666666667,70660.73333333334,14.866666666666667,0.0,69.13333333333334,10.0,1020.4666666666667,6.066666666666666,9.466666666666667,3.466666666666667,8.266666666666667,12.666666666666666,8.266666666666667,5.333333333333333,14.866666666666667,10.266666666666667,0.0,8.273333333333328
3668,Washington,2021-01-03,3793.0666666666666,98584.26666666666,7.6,28.1,81.8,8.133333333333333,1010.4,76.13333333333334,5.533333333333333,2.8,3.2,20.866666666666667,3.2,1.7333333333333334,7.6,6.0,0.0,4.726666666666666
2959,Pennsylvania,2021-01-03,3711.864864864865,18037.324324324323,3.72972972972973,8.994594594594593,89.27027027027027,7.756756756756757,1015.4864864864865,79.78378378378379,2.5135135135135136,0.918918918918919,-0.24324324324324326,14.324324324324325,-0.24324324324324326,-0.4594594594594595,3.72972972972973,2.7027027027027026,0.03513513513513514,3.516216216216215
1542,Indiana,2021-01-03,3598.133333333333,46863.666666666664,3.2666666666666666,6.726666666666664,94.6,6.133333333333334,1013.9333333333333,98.6,2.6,1.8666666666666667,-0.13333333333333333,14.866666666666667,-0.13333333333333333,0.6666666666666666,3.2666666666666666,2.7333333333333334,1.5133333333333332,3.48
3786,Wisconsin,2021-01-03,3878.0,53476.5,-1.5,0.06666666666666667,92.33333333333333,7.0,1015.0,45.5,-4.666666666666667,-6.0,-7.666666666666667,11.833333333333334,-7.666666666666667,-7.0,-1.5,-4.0,0.0,5.166666666666665
2782,Ohio,2021-01-03,3732.1724137931033,44421.0,4.413793103448276,3.9586206896551723,93.51724137931035,6.448275862068965,1013.0689655172414,95.75862068965517,3.2758620689655173,2.2413793103448274,0.6551724137931034,14.758620689655173,0.6551724137931034,1.6896551724137931,4.413793103448276,3.4827586206896552,0.25172413793103443,3.5793103448275834
3727,West Virginia,2021-01-03,3927.5,25722.25,6.375,11.225000000000001,93.5,6.25,1013.75,90.75,4.75,4.0,3.125,12.375,3.125,2.625,6.375,5.375,0.15,3.6500000000000012
1424,Idaho,2021-01-03,3552.4,83553.0,4.4,6.4399999999999995,85.2,7.4,1021.2,91.0,1.8,-0.6,-2.2,25.4,-2.2,-1.8,4.4,2.2,2.3200000000000003,3.3999999999999995
2841,Oklahoma,2021-01-03,3753.25,73675.75,5.75,0.0,86.5,8.5,1017.25,26.25,1.75,0.0,-0.25,12.25,-0.25,-1.0,5.75,2.5,0.0,8.275
2073,Missouri,2021-01-03,3644.5454545454545,64067.90909090909,1.9090909090909092,0.32727272727272727,93.18181818181819,5.454545454545454,1016.4545454545455,74.27272727272727,-1.0909090909090908,-1.9090909090909092,-4.454545454545454,16.0,-4.454545454545454,-4.090909090909091,1.9090909090909092,-0.45454545454545453,0.22727272727272727,5.327272727272728
2132,Montana,2021-01-03,3709.0,59542.666666666664,5.0,0.16666666666666666,65.66666666666667,9.333333333333334,1012.6666666666666,41.0,0.0,-7.0,-4.0,27.0,-4.0,-4.0,5.0,1.0,0.06666666666666667,5.699999999999999
1009,Georgia,2021-01-03,3562.8064516129034,30543.870967741936,10.806451612903226,10.40322580645161,76.03225806451613,9.516129032258064,1015.8064516129032,47.70967741935484,10.0,5.806451612903226,7.838709677419355,19.806451612903224,7.838709677419355,7.032258064516129,10.806451612903226,9.451612903225806,0.0,7.090322580645162
1601,Iowa,2021-01-03,3710.2,50824.0,-1.4,0.0,91.8,8.0,1014.8,43.8,-5.4,-6.4,-9.0,13.6,-9.0,-9.0,-1.4,-4.6,0.0,7.62
2664,New York,2021-01-03,3742.448275862069,12173.310344827587,3.3448275862068964,7.962068965517242,83.51724137931035,8.413793103448276,1016.7586206896551,72.13793103448276,2.1724137931034484,-0.3448275862068966,-0.896551724137931,19.0,-0.896551724137931,0.034482758620689655,3.3448275862068964,2.2413793103448274,1.5413793103448272,4.413793103448276
2900,Oregon,2021-01-03,3787.0,97314.2,10.4,20.580000000000002,87.0,8.0,1012.8,88.0,8.2,6.8,6.8,18.6,6.8,4.6,10.4,8.4,0.0,4.06
1483,Illinois,2021-01-03,3575.9473684210525,60586.31578947369,-0.10526315789473684,2.8210526315789473,96.63157894736842,4.157894736842105,1014.7894736842105,92.10526315789474,-1.105263157894737,-1.368421052631579,-3.8947368421052633,12.0,-3.8947368421052633,-3.3684210526315788,-0.10526315789473684,-0.6842105263157895,1.8894736842105262,3.4157894736842125
2605,New Mexico,2021-01-03,3719.0,87640.0,6.0,0.0,49.666666666666664,10.0,1021.6666666666666,7.0,1.0,-9.0,-2.0,19.666666666666668,-2.0,-2.6666666666666665,6.0,1.6666666666666667,0.0,8.700000000000001
1365,Hawaii,2021-01-03,3598.0,96764.4,24.4,1.2000000000000002,76.2,10.0,1019.8,44.6,24.8,18.4,23.0,29.0,24.8,21.0,24.4,23.6,0.0,7.9799999999999995
61,Arizona,2021-01-03,3768.3333333333335,85389.73333333334,16.066666666666666,0.0,30.533333333333335,10.0,1021.0,3.533333333333333,12.133333333333333,-5.0,11.533333333333333,6.466666666666667,11.533333333333333,7.8,16.066666666666666,12.066666666666666,0.0,8.699999999999996
1425,Idaho,2021-01-04,4272.4,83553.0,5.2,2.72,81.8,8.0,1017.6,76.6,3.0,0.0,-0.8,29.4,-0.8,0.8,5.2,2.8,0.12,5.900000000000001
3728,West Virginia,2021-01-04,4647.5,25722.25,2.75,1.8125000000000002,92.0,6.0,1017.75,87.75,1.25,0.125,-1.25,11.875,-1.25,-0.75,2.75,1.75,1.4000000000000001,4.075000000000001
1956,Minnesota,2021-01-04,4409.0,55442.142857142855,0.8571428571428571,0.0,89.0,10.0,1011.8571428571429,24.142857142857142,-2.5714285714285716,-4.0,-7.571428571428571,26.285714285714285,-7.571428571428571,-5.428571428571429,0.8571428571428571,-1.5714285714285714,0.0,8.700000000000001
536,Colorado,2021-01-04,3313.2083333333335,80328.75,7.541666666666667,0.0,49.791666666666664,10.0,1021.0833333333334,6.833333333333333,1.8333333333333333,-8.291666666666666,-0.75,16.375,-0.75,-1.9583333333333333,7.541666666666667,2.7916666666666665,0.0,8.699999999999998
654,Florida,2021-01-04,3739.2344497607655,33402.033492822964,18.5311004784689,0.12440191387559808,60.25837320574163,9.966507177033494,1018.1148325358852,28.9377990430622,17.0622009569378,8.641148325358852,16.239234449760765,17.559808612440193,16.37799043062201,14.363636363636363,18.5311004784689,16.593301435406698,0.0,7.513397129186624
